"MIKEsiteID","year.index","mean","sd","X2.5.","X97.5.","Rhat","n.eff","year","Source"
"SEL",7,0.540101655043823,0.0311629050169793,0.478271668710846,0.599745137623415,1.00139778237918,2700,2009,"Drop"
"SEL",8,0.527000149856496,0.0308502847912487,0.466950671475048,0.588174829950484,1.00537052351712,430,2010,"Drop"
"SEL",9,0.694893869008858,0.0245747499285669,0.646034483808958,0.741261626374198,1.00312429831388,820,2011,"Drop"
"SEL",10,0.664503296378934,0.0243022507785943,0.616489348535808,0.71082858272535,1.00097139031332,4500,2012,"Drop"
"SEL",11,0.610306219544768,0.0266050193638264,0.557732179809553,0.661447974385422,1.00070933359059,4500,2013,"Drop"
"SEL",12,0.65040186189986,0.026419480789072,0.597682806487607,0.700177089624318,1.00274461345102,960,2014,"Drop"
"SEL",13,0.627461624073477,0.0272866758524198,0.574174291422629,0.679763331668712,1.00228031304533,1200,2015,"Drop"
"SEL",14,0.625838728151877,0.0274251674821181,0.5698747778917,0.67850891491238,1.00253117123304,1100,2016,"Drop"
"SEL",15,0.583249124695121,0.0285462706824219,0.526891200064293,0.639083250752908,1.00155798781157,2200,2017,"Drop"
"SEL",16,0.551852677638255,0.0241037641410424,0.503982469944507,0.598631279510968,1.00301132659194,850,2018,"Drop"
"SEL",17,0.424188782508311,0.0280111805345734,0.370657099143345,0.478306856801595,1.0017463739177,1900,2019,"Drop"
"SGB",1,0.450577901658171,0.0352984004350221,0.383751275832304,0.520966733334463,1.00198886302612,1500,2003,"Drop"
"SGB",2,0.462272274813635,0.031385125558974,0.401971451514551,0.525904284990628,1.00118863270548,3800,2004,"Drop"
"SGB",3,0.416749355439994,0.0349499399518055,0.350168079360066,0.486183216991558,1.00215584253436,1300,2005,"Drop"
"SGB",4,0.449473206694624,0.0404006220856351,0.368680123476119,0.527473582494492,1.00097808610476,4500,2006,"Drop"
"SGB",5,0.453223038893614,0.0373796049239234,0.381105693638988,0.525959248128097,1.00167727361342,2000,2007,"Drop"
"SGB",6,0.545437521093913,0.032423979815805,0.482703999352014,0.607378007792974,1.00152771653074,2300,2008,"Drop"
"SGB",7,0.531316121869126,0.0308113393782177,0.471005703080435,0.591395059318355,1.00372216570889,660,2009,"Drop"
"SGB",8,0.52259220957312,0.0299267531601393,0.46421463454162,0.581411093194613,1.00088482480407,4500,2010,"Drop"
"SGB",9,0.688376837703318,0.0242006850732788,0.64014459409311,0.734897269261565,1.00150128524945,2400,2011,"Drop"
"SGB",10,0.654536082607751,0.023769629155055,0.605835188991254,0.699627093086354,1.00310462218191,820,2012,"Drop"
"SGB",11,0.611746780903631,0.0257555400522073,0.560287665736041,0.662112258661501,1.00108334622133,4500,2013,"Drop"
"SGB",12,0.652283852585487,0.0254638344419251,0.601439112046361,0.700985307300684,1.00113966801926,4500,2014,"Drop"
"SGB",13,0.624831553427268,0.0265535898427073,0.570812611226219,0.676081947532182,1.00096079578884,4500,2015,"Drop"
"SGB",14,0.616764047250234,0.0266697137850785,0.563530265021123,0.667959759873433,1.00136605285739,2900,2016,"Drop"
"SGB",15,0.570476750040519,0.0272062217637206,0.51577776388905,0.622019791134794,1.00088508732834,4500,2017,"Drop"
"SGB",16,0.538719600918307,0.0235657373147624,0.49095892459494,0.583566232845055,1.00067515744899,4500,2018,"Drop"
"SGB",17,0.409695780940378,0.0270319206917408,0.356913287584757,0.461567458223105,1.00138681233938,2800,2019,"Drop"
"SLW",1,0.426997220858945,0.0366801943404204,0.356536332339211,0.49898344920033,1.00153143986594,2300,2003,"Drop"
"SLW",2,0.454113842180132,0.0324966377668997,0.392342924540483,0.518322242406449,1.00129469148979,3200,2004,"Drop"
"SLW",3,0.411584636188072,0.0361966678516797,0.338549381559151,0.484006371413076,1.00172570685129,1900,2005,"Drop"
"SLW",4,0.442976406337212,0.0403636741781531,0.362649974939428,0.51974459627379,1.00153656000258,2300,2006,"Drop"
"SLW",5,0.459273292860171,0.038327520558761,0.386291538157143,0.536260444354326,1.00196484345032,1500,2007,"Drop"
"SLW",6,0.557629938618417,0.0336723059938576,0.492208929640782,0.624094487039425,1.00290559467609,900,2008,"Drop"
"SLW",7,0.543375050596582,0.0309071689474191,0.482726748172736,0.60336402715927,1.00291795253161,890,2009,"Drop"
"SLW",8,0.528944304810146,0.0304572549640567,0.468216598069695,0.586812484559448,1.00264207094082,1000,2010,"Drop"
"SLW",9,0.696914033591891,0.0245610275479258,0.647831289086021,0.742589373464742,1.00178478816615,1800,2011,"Drop"
"SLW",10,0.669182147362417,0.0240986299885562,0.62078253480451,0.714870085073283,1.0013000094985,3200,2012,"Drop"
"SLW",11,0.613506749949673,0.0259737587071972,0.561420593922898,0.663434195941636,1.00083224429892,4500,2013,"Drop"
"SLW",12,0.660407472172389,0.0258315038787436,0.609837042567194,0.708476947736539,1.0008447640484,4500,2014,"Drop"
"SLW",13,0.635005995623601,0.0270130354650211,0.581942819826612,0.6870426700643,1.00122351834574,3600,2015,"Drop"
"SLW",14,0.623099990550893,0.027616990378241,0.567139168931338,0.674398916978911,1.00154675799374,2300,2016,"Drop"
"SLW",15,0.57398464108476,0.028156927854545,0.518362677721329,0.627788995365041,1.0023129757561,1200,2017,"Drop"
"SLW",16,0.541880006244318,0.0242866084888392,0.493621190954144,0.588499212290901,1.00296371642024,870,2018,"Drop"
"SLW",17,0.414970846043314,0.0282462679672004,0.360329975949933,0.470425476596434,1.00492049058223,470,2019,"Drop"
"SMN",1,0.440308049330333,0.0347862793515909,0.371352007234614,0.507817613691142,1.00198476828641,1500,2003,"Drop"
"SMN",2,0.462645720494012,0.0319592016987252,0.400994001489267,0.526061596999666,1.00161647818506,2100,2004,"Drop"
